name,Red,Green,Blue,Grey,Luminance,Chrominance blue,Chrominance red
0.png/0.png,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.png/1.png,0.1535801926075131,0.17212804949716892,0.1726654555576062,0.16663735452493544,0.1672913366205114,0.20395956576761134,0.1913593821293514
0.png/2.png,0.416799120109143,0.4551345947981149,0.45039758206403124,0.4418212067431048,0.4441713748315887,0.5380062519978939,0.5238760412818462
0.png/3.png,0.4160143438819235,0.4798944966526843,0.4691434095921574,0.4564330433263293,0.46130893217646757,0.5814370541970827,0.5450570775764993
0.png/4.png,0.3611130141234516,0.38679870297337904,0.3854191511486432,0.37955586000506936,0.3808653929251721,0.4079286907778944,0.40083668273919504
0.png/5.png,0.3715174090254781,0.4222903438747368,0.4124633014012532,0.4035699984150323,0.4075995011061878,0.5006910777083654,0.47773977411312346
0.png/6.png,0.31641396045803083,0.39043916586684807,0.3792845212384393,0.363664609418102,0.36873392360793805,0.4937452567812668,0.448552542268853
0.png/7.png,0.2217203171099604,0.23752825219570287,0.23711149889154287,0.23279135451581748,0.23340928475918202,0.2843114625792067,0.28256390004266146
0.png/8.png,0.43925995532984297,0.5175389017873984,0.50440917558596,0.4891182340123092,0.49499086909675644,0.6207759552256714,0.5762509533155412
0.png/9.png,0.3615032517389397,0.44459223640350964,0.4299256733334766,0.4137665897914716,0.4201391372627204,0.5713106066993401,0.5253144894524094
1.png/0.png,0.1535801926075131,0.17212804949716892,0.1726654555576062,0.16663735452493544,0.1672913366205114,0.20395956576761134,0.1913593821293514
1.png/1.png,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.png/2.png,0.23345031549362108,0.2888608987474019,0.28092721696719125,0.2687160438035932,0.27268196520300175,0.3437919093699486,0.3073405797645047
1.png/3.png,0.2599050913869528,0.3007219615367584,0.2950791278464096,0.28614996447494184,0.288922003652684,0.3445144550816307,0.31856007601410624
1.png/4.png,0.25388189991693366,0.3465640123203926,0.3282252121050712,0.31084647540747995,0.31817219291480864,0.44715599066024125,0.3825364727557662
1.png/5.png,0.1859919856927634,0.23265179329931185,0.23084971825151482,0.21791681095038995,0.21989812420610516,0.29374143207031944,0.256706513594368
1.png/6.png,0.38197963414263825,0.3932300197072937,0.3904429481264482,0.389491095303934,0.39066699870878324,0.4029040749999334,0.40989711021638703
1.png/7.png,0.24265376634175617,0.3235218173881415,0.3127375529798279,0.29388654002399456,0.29942539257543926,0.4224645222715964,0.3596041557694312
1.png/8.png,0.258841967999212,0.2860697103709396,0.284557399889002,0.27767365401940586,0.27902386684039504,0.3249530753873242,0.31247970235311495
1.png/9.png,0.2789438675636245,0.30597125672168446,0.3063503718701683,0.29818592485596696,0.29928634155666783,0.34224267672943653,0.32896362108056987
2.png/0.png,0.416799120109143,0.4551345947981149,0.45039758206403124,0.4418212067431048,0.4441713748315887,0.5380062519978939,0.5238760412818462
2.png/1.png,0.23345031549362108,0.2888608987474019,0.28092721696719125,0.2687160438035932,0.27268196520300175,0.3437919093699486,0.3073405797645047
2.png/2.png,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.png/3.png,0.440403449781527,0.49906989650837646,0.49058075378644794,0.4777145850513555,0.48162726357047553,0.5911425237005934,0.5557690021139412
2.png/4.png,0.37848424665964864,0.4115637553689665,0.4054204726630633,0.40008835637458534,0.40270250369537847,0.42299681265422534,0.41060956439321744
2.png/5.png,0.45449515123218276,0.4959187403355695,0.49113538023788933,0.4818644617647051,0.4842693054881769,0.571289847015265,0.548747106200583
2.png/6.png,0.3269117892207913,0.38273207846245605,0.37295754310769774,0.36258534085339983,0.3665660978739107,0.44937698617472627,0.42147637232352314
2.png/7.png,0.47275996879776755,0.5168264803630895,0.5101034693256244,0.5011402195237283,0.5042062665424027,0.5807858601764765,0.5587894816703175
2.png/8.png,0.43486484781316054,0.49276574943054274,0.48525784482758366,0.47256151193421747,0.47628434677877535,0.5802375932037721,0.5468676536460502
