name,Red,Green,Blue,Grey,Luminance,Chrominance blue,Chrominance red
i128_33.png/i128_05.png,0.23278662493179517,0.3247936628845634,0.3407370360024736,0.3180673972307223,0.3117676941105874,0.39159973126671027,0.41581757242094014
i128_33.png/i128_06.png,0.08701597853533219,0.130041896108629,0.1383565392086534,0.12619848269840328,0.12328455612036941,0.15934439431390218,0.1310137676664398
i128_33.png/i128_07.png,0.2144615302807397,0.29530828250041274,0.28698174659667525,0.2902253838819105,0.28906483436013564,0.2864544475543108,0.2814162954192284
i128_33.png/i128_08.png,0.2667527826661683,0.3808081539589238,0.4073817474037165,0.3708847578721958,0.3621161856312288,0.4114950164606169,0.42346084912963594
i128_33.png/i128_09.png,0.18258993974261176,0.29514320603695193,0.3289743969907887,0.28339072089560513,0.27409591018000723,0.35390245100349377,0.3316198855894624
i128_33.png/i128_10.png,0.22535060398515916,0.34511974785416627,0.37930350525567097,0.3336505906379877,0.3237473109712802,0.4399613072837907,0.4771815697932797
i128_33.png/i128_11.png,0.08698118469884873,0.22757672935119538,0.2800749892863511,0.2116043494571225,0.1991887511007113,0.3050232844560508,0.22926353086046114
i128_33.png/i128_12.png,0.09325321246863247,0.1587906221821185,0.15491384296509966,0.15597207532867818,0.15310035812638237,0.1653171163371697,0.1460848633129703
i128_33.png/i128_13.png,0.08696744209890511,0.1892893608081523,0.2275492250290969,0.1735928527913314,0.1653117972517705,0.24211964123203822,0.1745956072988266
i128_33.png/i128_14.png,0.1261577357588842,0.2074202740977722,0.2401351513698734,0.1999986387302457,0.19212409884571266,0.2632014036364831,0.17704637736030274
i128_33.png/i128_15.png,0.09284273242055678,0.1970305661800978,0.22316102388619558,0.1827518202491241,0.17544633446031915,0.23975444858966477,0.17132049353967174
i128_33.png/i128_16.png,0.1404490428460635,0.31394689134269116,0.34342276494743834,0.3047969882701869,0.29331227476193755,0.37541306038389144,0.2783941951468274
i128_33.png/i128_17.png,0.08041465036638595,0.1935829524922955,0.23724625358867757,0.18569376085269126,0.1747692165495168,0.2574023849490064,0.19995913333289655
i128_33.png/i128_18.png,0.22034981598985035,0.2528939212197879,0.24978058841455375,0.2551771590089732,0.25300925531884283,0.24862070027371758,0.32243484693772395
i128_33.png/i128_19.png,0.09374328632230558,0.2170659370609283,0.2559630539364418,0.20491720548365716,0.193989465525199,0.29169135890706877,0.27698555443854994
i128_33.png/i128_20.png,0.05379353884338799,0.1635180241351822,0.20544441318907491,0.1457169667334498,0.13713376860319007,0.2320602910698299,0.17164638049433661
i128_33.png/i128_21.png,0.08977792538891659,0.24482852241718955,0.2845599216520691,0.2240787286655828,0.21404793556553903,0.30298771444438727,0.23340385417275675
i128_33.png/i128_22.png,0.11620064480972402,0.18437788584599793,0.20393895403809956,0.17858884389663246,0.17317549147908062,0.2566405205535959,0.2316293032246185
i128_33.png/i128_23.png,0.05315967463972996,0.15200555454444747,0.1927144575480139,0.1426621306338853,0.1332118358397744,0.25238531672226305,0.22128142024364356
i128_33.png/i128_24.png,0.06243367589948868,0.19117038620879,0.25802912362308067,0.17292774664136357,0.1597162848617011,0.3121202897827077,0.21684118978640154
i128_33.png/i128_25.png,0.10656243922829864,0.20795465262485954,0.22767504946962389,0.19821381039127062,0.1917125672910982,0.2654230198607753,0.24772698516285016
i128_33.png/i128_26.png,0.12330261279417767,0.32261650202996733,0.3824320000294433,0.3026780971440948,0.2869871300215119,0.4213038699608587,0.3588375214750142
i128_33.png/i128_27.png,0.11624425233562369,0.1853138355611416,0.20503914666607626,0.17828020286521198,0.1726127308807648,0.2464630780890494,0.22916955122921084
i128_33.png/i128_28.png,0.12878427905852832,0.21848819014882204,0.2521579142252681,0.20904873051719597,0.20073902534612478,0.2924221347976012,0.2283808349407923
i128_33.png/i128_29.png,0.05432742338116253,0.16112952845872142,0.2046711582160645,0.1533530092155313,0.14210987597992095,0.2436756902424115,0.19710543919664084
i128_33.png/i128_30.png,0.0695661952591452,0.1959761963892866,0.24010420460014717,0.17587553480456708,0.16624473439002366,0.25753925564196045,0.1903576064849117
i128_33.png/i128_31.png,0.09150668353224728,0.2041626176804978,0.23471360425767326,0.1902460577567481,0.18242967019321674,0.2636874414904873,0.19504393093919054
i128_33.png/i128_32.png,0.13829954690234747,0.3067347597609391,0.3712187008942478,0.2833043094529228,0.26930851726127486,0.3799722947447088,0.26496881301159064
i128_33.png/i128_33.png,1.0,1.0,1.0,1.0,1.0,1.0,1.0
i128_33.png/i128_34.png,0.11017212494121272,0.1612773709041667,0.17182443759317537,0.15680643402509176,0.15304533448996968,0.19034595620751524,0.17138548500355028
i128_33.png/i128_35.png,0.057884076257009934,0.12113660380934442,0.15591915429871728,0.11943301693219982,0.11056170055424544,0.20315360760046267,0.18732000912061245
i128_33.png/i128_36.png,0.062184118420178666,0.1490118270020712,0.16520352962053284,0.14114401366917276,0.13584389683151238,0.18615656200111408,0.13609345352731486
i128_33.png/i128_37.png,0.023780658732523705,0.10270459063273957,0.11771268926772525,0.09564451730341242,0.09058366704180144,0.13998798209657343,0.09258801043453227
i128_33.png/i128_38.png,0.13316952929956785,0.21487420560462167,0.20721752401912535,0.20926518161812407,0.2067376383073195,0.22617191373725992,0.16500700313235891
i128_33.png/i128_39.png,0.11591528956179882,0.1630924306475196,0.16515841154798908,0.15593462995893814,0.15431536124797,0.1706072688046886,0.14116460591637983
i128_34.png/i128_00.png,0.18414013249398334,0.2090081009236936,0.20425654344285807,0.20923872205169722,0.2080258046933567,0.2584448253212695,0.2921302286181655
i128_34.png/i128_01.png,0.06444248681824637,0.11937708730188186,0.13073013192668748,0.11197253877352353,0.10834483143176969,0.17227600698313508,0.16184641453890827
i128_34.png/i128_02.png,0.1268577211382618,0.21134602009825285,0.2368949895266002,0.20768853218334285,0.19751574325271834,0.2710552145243011,0.241868705041085
i128_34.png/i128_03.png,0.08392756575390539,0.13847652621741002,0.15216505330024327,0.1331910216446716,0.1288684913569503,0.17067094051339243,0.14571064032231432
i128_34.png/i128_04.png,0.14071236607177562,0.20022506199268045,0.2147386223817748,0.20064185997159464,0.1946447292470903,0.23184119946734882,0.22935125234360976
i128_34.png/i128_05.png,0.10160486765366164,0.18076355055918092,0.2049849579552503,0.17628594620761365,0.16889154568434633,0.24183992850729658,0.21601715956139805
