name,Red,Green,Blue,Alpha,Grey,Luminance,Chrominance blue,Chrominance red
i128_01.png,0.1639321640265199,0.16268473322316235,0.20174348126144648,0.02115512445872858,0.14913903278256024,0.145734504243633,0.31363262432886396,0.2844937637981413
i128_02.png,0.20778971518338352,0.14914087599080506,0.13600553207584387,0.015919414402386756,0.13604170854991626,0.1606553112362169,0.40790983674190995,0.38692918521004727
i128_03.png,0.0659794995409465,0.05834458871513082,0.04646937289695807,0.0023171377452751996,0.056543192423424427,0.05850234224555839,0.09101531688367737,0.08066253975264936
i128_04.png,0.07372437543819677,0.07003226075027869,0.07252279355578084,0.007016704787203953,0.07196460191418841,0.07161521050125297,0.0784147472362865,0.06936412763820266
i128_05.png,0.05625073668546543,0.045967070501090945,0.03414575008990761,0.0028718991733205357,0.04631004759137025,0.048700600546849326,0.051586176952713614,0.04628704592435062
i128_06.png,0.18044793666384062,0.14409031233110314,0.11532394029985482,0.01378354701662754,0.14770865444575831,0.15294566388694408,0.1556599882383305,0.16220975582469865
i128_07.png,0.07396645705133242,0.05744680370209787,0.04646937289695807,0.0017137650561985796,0.050928875172752464,0.05418804110584685,0.08489011379662847,0.0906475681944553
i128_08.png,0.08953348938387562,0.09609421050595379,0.09778445081969422,0.004013946415312164,0.09724536700517405,0.09504364240758911,0.06907614271217166,0.07254154764404974
i128_09.png,0.07372437543819677,0.07003226075027869,0.07252279355578084,0.002126210478496815,0.07196460191418841,0.07161521050125297,0.0784147472362865,0.06936412763820266
i128_10.png,0.0659794995409465,0.05834458871513082,0.04672987340255963,3.111973290333969E-4,0.056543192423424427,0.05850234224555839,0.08991877498834489,0.06640334875771403
i128_11.png,0.0992498412986712,0.0906413452174103,0.07228677807858375,0.014633254582312794,0.09038330545183137,0.09072387302786622,0.07205068520251057,0.07074904583611819
i128_12.png,0.19457376865105547,0.18172280011511688,0.24699258873315322,0.010624153877263898,0.14599981090352576,0.15453032880719664,0.22534882932259093,0.23821075087415122
i128_13.png,0.1393953191134365,0.0909668832476791,0.08884809137368643,0.002126210478496815,0.09368734929609113,0.09707954454522938,0.175870754834195,0.19783016514595553
i128_14.png,0.19220593028214927,0.11702090557432887,0.07896888588059114,0.004924450683413073,0.12409619425982521,0.1324932066500356,0.2213595289783129,0.2640014956722221
i128_15.png,0.12955303308959,0.05994805980679374,0.0625714061683581,0.0017137650561985796,0.0629939053191716,0.06861058603266879,0.18567717616334145,0.23393248778811127
