name,Red,Green,Blue,Alpha,Grey,Luminance,Chrominance blue,Chrominance red
i128_08.png/i128_25.png,0.7391095125664804,0.8185185871977864,0.8491674936427467,0.9802816148203848,0.8037127883752504,0.8002719764003122,0.7980309765319459,0.6791108441269772
i128_08.png/i128_26.png,0.9104665106161244,0.9039057894940462,0.9020925520305432,0.9959860535846878,0.902754632994826,0.9049563575924109,0.9309238572878283,0.9122312335008079
i128_08.png/i128_27.png,0.7565264727945392,0.8132139965512565,0.8180797928577315,0.9928691294657235,0.8130202757256848,0.8069170432648907,0.6882096733610545,0.6529514773032693
i128_08.png/i128_28.png,0.7144598040969741,0.8070746400921638,0.8304218886367668,0.9810343247937668,0.8033086069574304,0.7939989040161963,0.6658761519143506,0.5605587058478567
i128_08.png/i128_29.png,0.8671125292667546,0.8813059486605747,0.8782764452455335,0.9887343669389769,0.8861375205186189,0.8855123029222142,0.8554011568018672,0.7711301860564559
i128_08.png/i128_30.png,0.8132434482984914,0.8466768627531467,0.842759578046177,0.9818644383421296,0.8464612353114964,0.8455774118841839,0.797079428647979,0.7058818093100316
i128_08.png/i128_31.png,0.8222890389508575,0.8494570587296173,0.8599634404561659,0.9796383196022763,0.8520831376057154,0.8489981381275024,0.8188961864740223,0.7462752026598325
i128_08.png/i128_32.png,0.8737290394745173,0.8927422457901738,0.8911002148389954,0.9935217546883883,0.8985767476497836,0.896858155401354,0.8526076714228944,0.7659049962395477
i128_08.png/i128_33.png,0.8484407717981141,0.8774215016165952,0.9022155491803058,0.991416801769649,0.8730874185139288,0.8689536714205064,0.8684655256675747,0.8670622869327077
i128_08.png/i128_34.png,0.7016947344304308,0.7369536717471523,0.7443539631922298,0.9532026755281359,0.7374773704323239,0.734683692209119,0.6999179836425262,0.6157420460744183
i128_08.png/i128_35.png,0.6592597649843652,0.7429363657404938,0.7667277162912814,0.9500836967005861,0.7309201372596387,0.7257121236278071,0.6707377138201893,0.5811469387646342
i128_08.png/i128_36.png,0.8376296897699007,0.8300714965117982,0.8217174360157613,0.9708293892315019,0.8368538874911964,0.8380604667359615,0.8306236572843445,0.7664255300635884
i128_08.png/i128_37.png,0.8069853558426207,0.8041643881313116,0.7930321604672121,0.972541820098877,0.8065782669561966,0.8092433499962607,0.810694317801457,0.7445064002320618
i128_08.png/i128_38.png,0.5682056372909797,0.5429958824351987,0.4867023011645845,0.8843371026818809,0.6195732673394153,0.6125609106389662,0.359133734534284,0.17663078473587215
i128_08.png/i128_39.png,0.8017620507083556,0.8044834280272548,0.8098679945355969,0.9670887137241525,0.8092282930955079,0.8080326024646066,0.8129075296234678,0.7640576751083319
i128_09.png/i128_00.png,0.6924783541712843,0.7351661756594565,0.7071574997253056,0.9651000155023832,0.7325764259428257,0.7315699550581055,0.5715951268403805,0.5623239450100149
i128_09.png/i128_01.png,0.7381182821917214,0.7489725706696969,0.6993304269109445,0.9619359155315134,0.7609906901935597,0.7606752867063935,0.5359276027516435,0.5149077924503909
i128_09.png/i128_02.png,0.5829192752974769,0.7623110517990029,0.7776514823246079,0.9755910767547834,0.7741784650200509,0.7391261887199237,0.21697672184870243,0.3411292310146965
i128_09.png/i128_03.png,0.7861534798704354,0.8470004021535388,0.8904220650413811,0.9855403389985858,0.8426417696776941,0.8318095512527132,0.7705943819442578,0.805745997869566
i128_09.png/i128_04.png,0.9262756245618032,0.9299677392497213,0.9274772064442192,0.9831536272296315,0.9280353980858116,0.928384789498747,0.9215852527637135,0.9306358723617973
i128_09.png/i128_05.png,0.8787160703572181,0.9073619889475697,0.9204810180715141,0.9893472796235475,0.9026661165878339,0.8995773831332919,0.8785108607939229,0.8848620053928955
i128_09.png/i128_06.png,0.7029506307434938,0.781701406340606,0.8139064990280372,0.9692657113277692,0.7781643245634596,0.769219870342483,0.6802617279084205,0.5904146095589419
i128_09.png/i128_07.png,0.8800440665575614,0.909520567980364,0.9122273739392996,0.9864171458031977,0.9075876523133343,0.9047748335662763,0.8548773896092553,0.8454104431858337
i128_09.png/i128_08.png,0.9002427981830047,0.8880195583303855,0.8846635769641673,0.9863767089231583,0.8866589168089211,0.8888453513482844,0.9158975744520246,0.9274584523559503
i128_09.png/i128_09.png,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
i128_09.png/i128_10.png,0.8141599708700292,0.8508620411266379,0.8955719699656264,0.9890319840329319,0.8503026073567845,0.8407755842489946,0.8249610966756017,0.8591626044793148
i128_09.png/i128_11.png,0.827712338101604,0.8778169431839958,0.8732252421137645,0.976404338004241,0.8754078501040851,0.8722697726000571,0.7745840104572763,0.7222970372417322
i128_09.png/i128_12.png,0.6345255501380482,0.7520085151773113,0.6670911610404807,0.9842770645381856,0.7987738875692748,0.7873845651998236,0.3032555683577515,0.07895532476412534
i128_09.png/i128_13.png,0.8203862978151328,0.8938198763108479,0.9111519086263136,0.9978737895215032,0.8937835124696969,0.8850269421945365,0.7565601427020471,0.6945672465328903
i128_09.png/i128_14.png,0.7508358350975955,0.8544342387462277,0.8708701887886371,0.9877644433899158,0.8449325225334658,0.8363578964211519,0.6893043256604691,0.6078525289895758
i128_09.png/i128_15.png,0.8000126879474732,0.8840423167718031,0.8755301662480609,0.9898116577080915,0.8818119586714847,0.875696457384609,0.7103918140091431,0.6164706693923704
i128_09.png/i128_16.png,0.7780562815285675,0.7294516564401017,0.7254504156441102,0.9429211034152433,0.7516262879458373,0.7519130452007731,0.7826626411487053,0.7422051179903246
i128_09.png/i128_17.png,0.8189447361849255,0.863412645619747,0.8728720285702413,0.967743583453409,0.8578360677621732,0.8537020195985616,0.7984345660726297,0.8002110164353419
i128_09.png/i128_18.png,0.7855763418270543,0.8216377614772792,0.8265644812139361,0.9568602807194112,0.8146709370563241,0.8128270810222817,0.7749476804878032,0.7696901760341089
i128_09.png/i128_19.png,0.7453709392716178,0.8590195387119633,0.8908063002111435,0.9766722334012363,0.8428141991292843,0.8349287437775211,0.7359627718635265,0.6411263224600837
i128_09.png/i128_20.png,0.7612736086609859,0.8459311903550125,0.9109505333056421,0.9937108991400312,0.8459764888409784,0.830198402411278,0.7411709653999059,0.732198859501074
i128_09.png/i128_21.png,0.8226791483970949,0.8517169253100897,0.8422378500565493,0.9872446441296925,0.8521512111933237,0.8510641180489454,0.7860946197325127,0.7217252176658608
i128_09.png/i128_22.png,0.79600234882954,0.8921056746499869,0.9126666712627739,0.989846447146702,0.877529124173342,0.8723102781128128,0.7934730453128818,0.6834825542531119
i128_09.png/i128_23.png,0.8534596525225149,0.9077881842635445,0.9266193997315764,0.9881369977244595,0.9060241208490751,0.8996318562140562,0.831654959156907,0.7844468681987895
i128_09.png/i128_24.png,0.763699383753747,0.8963163882841418,0.9230786524339836,0.9882546199219404,0.8776574588395943,0.8691616762124594,0.7336788017721646,0.6157220794823418
i128_09.png/i128_25.png,0.7043173405767406,0.8102070932266648,0.8502950836643184,0.9697748484764546,0.7932569854290624,0.7860021725506718,0.7397928019216251,0.6307176436859174
