ref name;hyp name;av score;min score;max score
in-step-0.png;in-screen-0.png;9.541539561778179E-4;8.824528232841743E-4;0.0010019591013035354
in-step-0.png;in-screen-1.png;0.016094049349887767;0.011413640680094608;0.022880370472873602
in-step-0.png;in-screen-2.png;0.008732324543593314;0.007250911793718475;0.010848045716379331
in-step-0.png;in-screen-3.png;0.0069790564819636166;0.00573772695800506;0.008671064903103624
in-step-0.png;in-screen-4.png;0.01536861863081978;0.011847527942158832;0.02053237776817725
in-step-0.png;in-screen-5.png;0.007246683947687397;0.005876808820352751;0.009236873000116183
in-step-0.png;in-screen-6.png;0.004877751299330695;0.0038937912476110347;0.006326171941419287
in-step-0.png;in-screen-7.png;0.013214100323902134;0.010514516282056794;0.017227711245371046
in-step-0.png;in-screen-8.png;0.00713504847857802;0.006108915706370377;0.008753164859276566
in-step-0.png;in-screen-9.png;0.0064079043945265875;0.005332456070147655;0.008010951632057266
in-step-1.png;in-screen-0.png;0.015088477392631083;0.011365105315109206;0.02047756068258272
in-step-1.png;in-screen-1.png;9.507240902128207E-4;8.723703326192114E-4;0.001062058838187977
in-step-1.png;in-screen-2.png;0.013224139265338455;0.010359034865396907;0.017355465071702526
in-step-1.png;in-screen-3.png;0.012803050459712912;0.010162884673233634;0.01647798630058594
in-step-1.png;in-screen-4.png;0.010815385614149351;0.008130585288025583;0.014452411557544008
in-step-1.png;in-screen-5.png;0.01332914032546931;0.010492509412895177;0.01726364365158084
in-step-1.png;in-screen-6.png;0.015904714432656435;0.011456620705869572;0.021975126315382554
in-step-1.png;in-screen-7.png;0.010328800169390648;0.008218726748980061;0.01309627654093781
in-step-1.png;in-screen-8.png;0.015360671221256013;0.01174421904852311;0.02068830969976296
in-step-1.png;in-screen-9.png;0.01573191603738115;0.011381307300984168;0.021895469222521845
in-step-2.png;in-screen-0.png;0.008513157006625062;0.007002772150002764;0.010732158739601084
in-step-2.png;in-screen-1.png;0.013924564855661884;0.010234543102079543;0.019333012794441124
in-step-2.png;in-screen-2.png;9.48745805285996E-4;8.839169340664052E-4;9.981119381590729E-4
in-step-2.png;in-screen-3.png;0.00832283584652837;0.007219542187921467;0.009684157922400275
in-step-2.png;in-screen-4.png;0.014902249985743488;0.01196594936291207;0.01932798554239787
in-step-2.png;in-screen-5.png;0.01014761579011346;0.008134724024891416;0.013087014652860727
in-step-2.png;in-screen-6.png;0.010355000834906952;0.00783159414752938;0.014001366446989722
in-step-2.png;in-screen-7.png;0.010864763724296164;0.009052019756649609;0.013431941971505898
in-step-2.png;in-screen-8.png;0.009853184324614551;0.008294818529626418;0.012258610047809726
in-step-2.png;in-screen-9.png;0.00822060773514593;0.006306877086933623;0.0108134594869121
in-step-3.png;in-screen-0.png;0.00713499576661825;0.005888656527525246;0.008806893725100571
in-step-3.png;in-screen-1.png;0.013999078384826565;0.010561200422446517;0.01887405147779337
in-step-3.png;in-screen-2.png;0.00879125413764198;0.0078000515869199585;0.010022915357636917
in-step-3.png;in-screen-3.png;9.375332573569928E-4;8.808050360385484E-4;9.715851142229713E-4
in-step-3.png;in-screen-4.png;0.013494418633737576;0.01101264282558502;0.01709116825976478
in-step-3.png;in-screen-5.png;0.0073503025286854;0.006254591674429659;0.008726726530042596
in-step-3.png;in-screen-6.png;0.007181035363728632;0.005748424657470791;0.009217606108445124
in-step-3.png;in-screen-7.png;0.011613828990139186;0.009891214142854042;0.014138763540676906
in-step-3.png;in-screen-8.png;0.0030854516198008885;0.002344783760954294;0.00419170616522143
in-step-3.png;in-screen-9.png;0.006689837524038192;0.0050020994174582315;0.008888367682386227
in-step-4.png;in-screen-0.png;0.015414456977500102;0.011808934498117816;0.02066478574993785
in-step-4.png;in-screen-1.png;0.011758003868233021;0.008356540570043385;0.016358253935551355
in-step-4.png;in-screen-2.png;0.015132773156339136;0.012088154139850685;0.019562545574450634
in-step-4.png;in-screen-3.png;0.013251427823116396;0.010708965550673626;0.016907549240408437
in-step-4.png;in-screen-4.png;9.185911361693114E-4;8.623678335764873E-4;9.617663792955902E-4
in-step-4.png;in-screen-5.png;0.013991094245190334;0.011126508878223949;0.018061371363405933
in-step-4.png;in-screen-6.png;0.01412946992486685;0.010571890066653088;0.0187571175902512
in-step-4.png;in-screen-7.png;0.013080709431874138;0.010702171747733425;0.016413640695450992
in-step-4.png;in-screen-8.png;0.013461880457475766;0.010590611003702967;0.017673149330765067
in-step-4.png;in-screen-9.png;0.01587796684652573;0.011768106201417317;0.02145787546071222
in-step-5.png;in-screen-0.png;0.007153466415797623;0.005821015223472998;0.009116499364917797
in-step-5.png;in-screen-1.png;0.014138675010154903;0.010467785650530814;0.01928392007785616
in-step-5.png;in-screen-2.png;0.010256810762568977;0.008337482179433696;0.013075596174489754
in-step-5.png;in-screen-3.png;0.007002455654510167;0.005944810828731776;0.008430068888692169
in-step-5.png;in-screen-4.png;0.013865995917524144;0.010853907088400326;0.01811794183738769
in-step-5.png;in-screen-5.png;9.353137422905977E-4;8.788546876729942E-4;9.753824975339686E-4
in-step-5.png;in-screen-6.png;0.004478879481548612;0.0035765503924687254;0.005760419675841509
in-step-5.png;in-screen-7.png;0.011346031826570289;0.009504172784081751;0.014322433301269906
in-step-5.png;in-screen-8.png;0.006611738111239829;0.00558447017264983;0.007950408766481195
in-step-5.png;in-screen-9.png;0.009670949436620557;0.007723243015523685;0.0122190758268658
in-step-6.png;in-screen-0.png;0.004912098165594005;0.0039859863621333445;0.006413397393782172
in-step-6.png;in-screen-1.png;0.01705005783220748;0.01153053878156511;0.0248657658888079
