ref name;hyp name;av score;min score;max score
in-step-0.png;in-screen-0.png;0.08861612771342094;0.060717709588375385;0.10299266899271811
in-step-0.png;in-screen-1.png;1.7494324074177217;1.6895925411375097;1.8331645643684997
in-step-0.png;in-screen-2.png;0.7922186279019634;0.6764619542967145;0.8527790010285452
in-step-0.png;in-screen-3.png;0.6468984345169675;0.5560749215451571;0.7031764961940067
in-step-0.png;in-screen-4.png;1.439453260115241;1.2937660209203514;1.531832206191441
in-step-0.png;in-screen-5.png;0.6488581787671402;0.5758306960423355;0.6925282869653224
in-step-0.png;in-screen-6.png;0.4004188918202578;0.34109093014804837;0.4348299680482876
in-step-0.png;in-screen-7.png;1.3386734204490633;1.2203698079531218;1.4109281243699994
in-step-0.png;in-screen-8.png;0.6031279005587141;0.5006399122274929;0.6630658111585982
in-step-0.png;in-screen-9.png;0.536445774998555;0.43962120079939493;0.5932567518017191
in-step-1.png;in-screen-0.png;1.6974216462175649;1.5758984208350648;1.7903315609722652
in-step-1.png;in-screen-1.png;0.15365416277557575;0.10595848681132487;0.19029290297187804
in-step-1.png;in-screen-2.png;1.5090841567474136;1.371395831064599;1.5941555957496172
in-step-1.png;in-screen-3.png;1.5192086744312778;1.3661221615882266;1.6224726769548108
in-step-1.png;in-screen-4.png;1.3088433351723532;1.1494028513545067;1.419111019155779
in-step-1.png;in-screen-5.png;1.5109269469988744;1.364439531406412;1.6146363534107635
in-step-1.png;in-screen-6.png;1.5993065584027475;1.4574402269325974;1.7110555087725208
in-step-1.png;in-screen-7.png;1.415608808860228;1.25210885729594;1.522170769317559
in-step-1.png;in-screen-8.png;1.5807682968503223;1.4577869342739378;1.6753743959928578
in-step-1.png;in-screen-9.png;1.5931844249513558;1.4741520564325266;1.6966573793654431
in-step-2.png;in-screen-0.png;0.7771243716672497;0.6684749309302263;0.8337632762599174
in-step-2.png;in-screen-1.png;1.5477729400204812;1.4572184384944076;1.6253829109646567
in-step-2.png;in-screen-2.png;0.09019470268933731;0.06301485101961396;0.10442870393281273
in-step-2.png;in-screen-3.png;0.7967476031618504;0.6373251772215766;0.8851362869930884
in-step-2.png;in-screen-4.png;1.4314468044058006;1.243931791721545;1.5264101728614905
in-step-2.png;in-screen-5.png;0.9212151378172445;0.8345478348082809;0.9800529068201314
in-step-2.png;in-screen-6.png;0.854912569090385;0.7749929960122233;0.9055615835393239
in-step-2.png;in-screen-7.png;1.1315908051617818;0.9697418805529813;1.219698659975923
in-step-2.png;in-screen-8.png;0.8420562217145964;0.7138721076067467;0.9099434896381944
in-step-2.png;in-screen-9.png;0.68768805510283;0.6040145016110342;0.7503118526537773
in-step-3.png;in-screen-0.png;0.6599975319059506;0.5637205607390943;0.7249176814225395
in-step-3.png;in-screen-1.png;1.5905511921154851;1.4763004879498143;1.700837702572508
in-step-3.png;in-screen-2.png;0.8328510343153099;0.6579827502023223;0.9263698318485131
in-step-3.png;in-screen-3.png;0.09169045590052242;0.06501114437914776;0.10600916872019309
in-step-3.png;in-screen-4.png;1.3159110849459985;1.1329087919354586;1.4235854143886926
in-step-3.png;in-screen-5.png;0.685560123074644;0.5730652245917406;0.7598067120133624
in-step-3.png;in-screen-6.png;0.6026948596417451;0.514873660900942;0.649319118838992
in-step-3.png;in-screen-7.png;1.2308537178329042;1.0628481337774536;1.3240104445714054
in-step-3.png;in-screen-8.png;0.2567293168745081;0.24453716823383476;0.2724584617912552
in-step-3.png;in-screen-9.png;0.5602996328597967;0.5033898268877366;0.6197129361869925
in-step-4.png;in-screen-0.png;1.441385013228303;1.283471238132376;1.5371378361564108
in-step-4.png;in-screen-1.png;1.3706177462788638;1.2200429998641424;1.48584750953274
in-step-4.png;in-screen-2.png;1.4396160590864626;1.2437545832118266;1.5390187943428026
in-step-4.png;in-screen-3.png;1.2979560944430573;1.1121162172538404;1.3952462642491537
in-step-4.png;in-screen-4.png;0.09652481247734644;0.06031193437955009;0.11909104883196842
in-step-4.png;in-screen-5.png;1.3204088881539593;1.1485805575423556;1.419339435545281
in-step-4.png;in-screen-6.png;1.2164751097114905;1.0394011093648103;1.333548979951374
in-step-4.png;in-screen-7.png;1.4310289243777674;1.1879755792964983;1.5583545990336245
in-step-4.png;in-screen-8.png;1.1772682363355298;1.0281883324756909;1.2644579548944581
in-step-4.png;in-screen-9.png;1.371736440687996;1.2041596398360668;1.4950537351193542
in-step-5.png;in-screen-0.png;0.6435713521662535;0.5665898205123365;0.6868782356641527
in-step-5.png;in-screen-1.png;1.5551732818628665;1.4490994211574422;1.657358555910411
in-step-5.png;in-screen-2.png;0.9294522407147756;0.8316464418585213;0.9881340156850699
in-step-5.png;in-screen-3.png;0.6569458255613374;0.5527809373948638;0.7165023892894212
in-step-5.png;in-screen-4.png;1.3111023636992367;1.1632722506146544;1.412424947373199
in-step-5.png;in-screen-5.png;0.08716320701658865;0.061313415712370506;0.10073692310391537
in-step-5.png;in-screen-6.png;0.368433623617384;0.31236941318550593;0.39730851438037473
in-step-5.png;in-screen-7.png;1.1613645200174842;1.0331343102095762;1.2402222495677986
in-step-5.png;in-screen-8.png;0.5623227811784747;0.4609495215150743;0.6230569323892414
in-step-5.png;in-screen-9.png;0.8098964734029382;0.6825455247709522;0.8921349630575129
in-step-6.png;in-screen-0.png;0.3973639828625422;0.33295519246224126;0.44387352302888405
in-step-6.png;in-screen-1.png;1.6541399203134872;1.5735984367971996;1.7521691765163319
in-step-6.png;in-screen-2.png;0.8721786937708714;0.7876905917176227;0.9188273255083044
