ref name;hyp name;av score;min score;max score
in-step-6.png;in-screen-3.png;0.996407647695713;0.9953004086321618;0.997143796268751
in-step-6.png;in-screen-4.png;0.9928802103757666;0.9903300094074032;0.9947535507395753
in-step-6.png;in-screen-5.png;0.9976330360178896;0.9968824734118734;0.9981127531625216
in-step-6.png;in-screen-6.png;0.999530936418625;0.9995065632056874;0.9995576386333829
in-step-6.png;in-screen-7.png;0.9928855487143903;0.990465526477648;0.9945786253499107
in-step-6.png;in-screen-8.png;0.9974350675466886;0.9969936147938954;0.997766617654207
in-step-6.png;in-screen-9.png;0.995632986150896;0.9943574600312415;0.9966193527143703
in-step-7.png;in-screen-0.png;0.993661411615832;0.9917255515798077;0.9949547746529426
in-step-7.png;in-screen-1.png;0.9947206633972686;0.9930510666977227;0.9959750801075968
in-step-7.png;in-screen-2.png;0.9947542495366962;0.9936377656625174;0.9955676616045948
